,loss,residual_loss,bound_loss
350,13.06872,6.6674814,6.4012384
351,13.05538,6.6618323,6.3935475
352,13.041967,6.656063,6.3859043
353,13.028447,6.6501403,6.3783073
354,13.015128,6.644372,6.370756
355,13.001719,6.6384697,6.3632503
356,12.9885,6.632712,6.3557878
357,12.975313,6.6269426,6.3483706
358,12.962131,6.621135,6.3409953
359,12.94901,6.6153455,6.333664
360,12.935816,6.6094427,6.326373
361,12.922664,6.6035385,6.3191247
362,12.909586,6.5976686,6.3119173
363,12.896466,6.5917163,6.30475
364,12.883413,6.585792,6.297621
365,12.870418,6.579884,6.290533
366,12.857488,6.5740047,6.2834826
367,12.844707,6.5682364,6.2764697
368,12.831796,6.562302,6.269494
369,12.818991,6.5564346,6.262556
370,12.806209,6.5505548,6.255654
371,12.793467,6.544679,6.2487874
372,12.780638,6.538681,6.2419567
373,12.767858,6.5326977,6.2351604
374,12.7551565,6.526758,6.2283983
375,12.7423935,6.5207233,6.22167
376,12.729786,6.514811,6.2149754
377,12.7171335,6.508819,6.2083144
378,12.704733,6.503049,6.2016845
379,12.692141,6.497054,6.1950865
380,12.6795635,6.4910436,6.18852
381,12.667067,6.4850826,6.1819844
382,12.654498,6.479018,6.17548
383,12.641986,6.472981,6.1690044
384,12.629656,6.467096,6.16256
385,12.617295,6.461152,6.156143
386,12.604885,6.4551296,6.1497555
387,12.592511,6.449115,6.1433964
388,12.58018,6.443115,6.137065
389,12.56786,6.437098,6.1307616
390,12.555506,6.4310217,6.124484
391,12.543166,6.424931,6.1182346
392,12.530936,6.4189262,6.1120105
393,12.518801,6.4129877,6.105813
394,12.506451,6.4068093,6.0996413
395,12.494334,6.400841,6.093493
396,12.4821,6.394729,6.0873704
397,12.469919,6.3886466,6.0812726
398,12.457795,6.3825965,6.075199
399,12.445716,6.3765674,6.0691485
400,12.433538,6.3704166,6.0631213
401,12.421509,6.364391,6.0571175
402,12.409384,6.3582478,6.051136
403,12.397322,6.352145,6.0451765
404,12.385281,6.346041,6.0392394
405,12.373322,6.339997,6.0333247
406,12.36132,6.3338885,6.0274305
407,12.349326,6.3277683,6.021558
408,12.337339,6.321635,6.015705
409,12.325364,6.3154907,6.009874
410,12.313345,6.3092833,6.0040617
411,12.301504,6.303233,5.998271
412,12.2895,6.2970014,5.992499
413,12.277549,6.2908044,5.986745
414,12.265645,6.2846336,5.981012
415,12.253663,6.2783666,5.9752965
416,12.241732,6.2721314,5.9695997
417,12.22994,6.2660184,5.9639215
418,12.21801,6.2597494,5.9582605
419,12.20618,6.253562,5.952617
420,12.194445,6.247453,5.9469914
421,12.182606,6.2412233,5.9413824
422,12.1708555,6.235065,5.935791
423,12.15912,6.228905,5.930215
424,12.147273,6.2226176,5.924656
425,12.135453,6.21634,5.919113
426,12.123687,6.2100997,5.9135866
427,12.112058,6.2039824,5.9080753
428,12.100184,6.1976056,5.9025793
429,12.088492,6.1913924,5.8970995
430,12.076857,6.185223,5.891634
431,12.065196,6.1790123,5.886184
432,12.053367,6.172618,5.8807483
433,12.041648,6.166321,5.875327
434,12.029967,6.1600466,5.8699203
435,12.018291,6.1537642,5.8645277
436,12.006614,6.1474657,5.859148
437,11.994968,6.1411843,5.8537836
438,11.983311,6.1348796,5.8484316
439,11.971751,6.1286592,5.8430924
440,11.960162,6.122396,5.8377666
441,11.948496,6.1160417,5.832454
442,11.936922,6.1097674,5.8271546
443,11.925208,6.103341,5.821867
444,11.913768,6.097175,5.816592
445,11.90221,6.0908804,5.81133
446,11.890688,6.0846095,5.8060784
447,11.87904,6.0781994,5.8008404
448,11.867457,6.071844,5.7956133
449,11.855889,6.065491,5.790398
450,11.844293,6.0590982,5.785194
451,11.832785,6.052783,5.780001
452,11.821295,6.0464745,5.77482
453,11.809698,6.040049,5.769649
454,11.798028,6.033538,5.76449
455,11.786454,6.0271134,5.7593412
456,11.774952,6.0207486,5.754203
457,11.763295,6.014221,5.749074
458,11.751925,6.0079684,5.7439575
459,11.740539,6.001689,5.7388496
460,11.729092,5.9953394,5.7337523
461,11.717625,5.9889603,5.7286644
462,11.706157,5.9825687,5.7235885
463,11.694672,5.976152,5.718519
464,11.683159,5.9696975,5.713462
465,11.671654,5.963241,5.7084126
466,11.660108,5.9567337,5.7033734
467,11.648691,5.9503474,5.6983433
468,11.637093,5.94377,5.6933227
469,11.625642,5.9373317,5.6883106
470,11.614289,5.9309826,5.6833067
