,loss,residual_loss,bound_loss
279,1.6713068,0.515404,1.155903
280,1.6640927,0.5132208,1.1508718
281,1.6570065,0.5110375,1.145969
282,1.6499145,0.50883687,1.1410778
283,1.6428038,0.5066729,1.1361308
284,1.6356809,0.5044844,1.1311965
285,1.6285541,0.5023611,1.1261929
286,1.6214209,0.5002284,1.1211926
287,1.6143959,0.49813807,1.1162578
288,1.607296,0.4960273,1.1112688
289,1.6002198,0.49392855,1.1062913
290,1.5931559,0.4918505,1.1013052
291,1.5860587,0.4898367,1.096222
292,1.5789664,0.48778972,1.0911766
293,1.5719259,0.48579675,1.0861292
294,1.5648535,0.483846,1.0810075
295,1.5577741,0.48186573,1.0759084
296,1.5507278,0.47992882,1.0707991
297,1.5436711,0.478034,1.0656371
298,1.5366248,0.47607082,1.060554
299,1.5295553,0.47421223,1.0553432
300,1.5224609,0.472356,1.0501049
301,1.5154126,0.47051308,1.0448996
302,1.5083768,0.4687109,1.0396659
303,1.5012796,0.4668994,1.0343802
304,1.4942126,0.46509618,1.0291164
305,1.487169,0.46333432,1.0238346
306,1.4800849,0.46157557,1.0185094
307,1.4729906,0.4598202,1.0131705
308,1.4660068,0.45812035,1.0078864
309,1.4589096,0.4564045,1.0025051
310,1.4518806,0.45470232,0.9971782
311,1.4447739,0.4530198,0.9917542
312,1.4376993,0.4513029,0.98639643
313,1.430604,0.44964114,0.9809629
314,1.4234986,0.447964,0.9755347
315,1.4164672,0.4463629,0.9701042
316,1.4094005,0.44476342,0.96463716
317,1.402297,0.44311583,0.9591812
318,1.3952756,0.441518,0.9537577
319,1.3881366,0.43988037,0.94825625
320,1.381066,0.43828237,0.9427836
321,1.3739522,0.43671983,0.9372324
322,1.3669388,0.43515015,0.9317887
323,1.3598317,0.43359703,0.92623466
324,1.3527308,0.43202215,0.92070866
325,1.3456292,0.43044764,0.9151815
326,1.3385923,0.42895573,0.9096365
327,1.3315442,0.42737567,0.9041684
328,1.3243843,0.42588526,0.89849913
329,1.3173465,0.42433834,0.8930081
330,1.3102198,0.42283297,0.8873868
331,1.3031669,0.4212953,0.88187146
332,1.2960941,0.41980034,0.8762937
333,1.2890081,0.41830468,0.87070346
334,1.2819645,0.41680604,0.8651585
335,1.274869,0.4153418,0.85952723
336,1.2678062,0.4138046,0.8540016
337,1.2607341,0.4123614,0.84837276
338,1.2537416,0.41089404,0.8428476
339,1.2466245,0.40940094,0.83722353
340,1.2395413,0.40791672,0.8316246
341,1.2325175,0.406505,0.8260124
342,1.2255223,0.40504962,0.8204726
343,1.2184528,0.40359092,0.8148619
344,1.2114403,0.40214333,0.809297
345,1.2043695,0.40066117,0.80370843
346,1.1973497,0.39923865,0.798111
347,1.1903379,0.39779857,0.79253936
348,1.1834018,0.3963851,0.78701663
349,1.1763637,0.39489856,0.78146523
350,1.1694045,0.3935132,0.7758913
351,1.1624398,0.39204335,0.7703965
352,1.1555107,0.39065614,0.7648545
353,1.148499,0.38918805,0.7593109
354,1.1415875,0.38776627,0.75382125
355,1.1346841,0.3863414,0.74834275
356,1.127723,0.38490576,0.74281716
357,1.1208563,0.3834867,0.73736966
358,1.1139741,0.38208145,0.7318927
359,1.1070518,0.38064837,0.72640336
360,1.1002241,0.3792131,0.72101104
361,1.0934228,0.3778461,0.71557665
362,1.0865481,0.37639296,0.71015507
363,1.0797043,0.37499914,0.7047051
364,1.0729325,0.37360436,0.69932806
365,1.0662093,0.37219518,0.69401413
366,1.0594507,0.3707828,0.6886679
367,1.05275,0.36938292,0.68336713
368,1.0459915,0.36796924,0.67802227
369,1.0393653,0.3665678,0.67279756
370,1.0326723,0.36516267,0.6675097
371,1.0260193,0.36375332,0.6622659
372,1.0194342,0.36234355,0.65709066
373,1.0128267,0.3609342,0.65189254
374,1.0062894,0.35951194,0.64677745
375,0.9996939,0.35818636,0.6415075
376,0.99325144,0.35677433,0.6364771
377,0.98682284,0.3553932,0.6314296
378,0.9803395,0.35403848,0.62630105
379,0.9739069,0.35260105,0.6213058
380,0.96760654,0.35123813,0.6163684
381,0.9611567,0.34987205,0.6112846
382,0.95490324,0.34844673,0.6064565
383,0.9486873,0.3471015,0.60158587
384,0.9424175,0.34573263,0.5966848
385,0.9362515,0.34438702,0.59186447
386,0.92999697,0.34304062,0.5869563
387,0.9239715,0.34158227,0.58238924
388,0.9179456,0.34033793,0.57760763
389,0.91177213,0.33890343,0.5728687
390,0.9059132,0.33755812,0.568355
391,0.89990175,0.33625576,0.563646
392,0.894061,0.33488905,0.55917203
393,0.8882236,0.3335703,0.5546533
394,0.8822923,0.3322348,0.55005753
395,0.8765683,0.3309204,0.5456479
396,0.8708122,0.32960254,0.5412096
397,0.86530644,0.32827586,0.5370306
398,0.8596437,0.3269875,0.53265613
399,0.8538705,0.32565296,0.52821755
400,0.8486041,0.32431072,0.5242934
401,0.84314907,0.32311392,0.52003515
402,0.8373811,0.3217668,0.51561433
403,0.8323754,0.32046235,0.51191306
404,0.82683873,0.31926388,0.5075748
405,0.8214078,0.31786573,0.50354207
406,0.81662387,0.31663144,0.49999243
407,0.8111435,0.31540865,0.4957348
