,loss,residual_loss,bound_loss
217,0.34754637,0.34578863,0.0017577372
218,0.3475414,0.34578928,0.0017521061
219,0.34753296,0.34578007,0.0017528739
220,0.34753343,0.34577668,0.0017567541
221,0.34754118,0.3457835,0.0017576956
222,0.3475338,0.3457755,0.0017582778
223,0.34753612,0.3457743,0.001761819
224,0.34753042,0.34577313,0.0017573172
225,0.3475265,0.34576967,0.0017568432
226,0.34752652,0.3457691,0.0017574023
227,0.34752724,0.345772,0.0017552354
228,0.3475295,0.34576765,0.0017618596
229,0.34752533,0.3457694,0.001755915
230,0.34752813,0.34577137,0.0017567485
231,0.3475277,0.34576952,0.0017581856
232,0.3475254,0.3457637,0.0017616649
233,0.34751722,0.3457585,0.0017587265
234,0.34754625,0.34575665,0.0017896096
235,0.34752083,0.34574926,0.0017715618
236,0.34752694,0.3457533,0.0017736505
237,0.34751877,0.34576067,0.001758098
238,0.3475567,0.3457583,0.0017984156
239,0.34751478,0.34575564,0.0017591175
240,0.3475345,0.34575522,0.001779266
241,0.34752306,0.34575543,0.0017676248
242,0.3475147,0.34575298,0.0017616882
243,0.34757513,0.34575713,0.0018180223
244,0.34751138,0.345754,0.0017573914
245,0.34752262,0.345741,0.0017816185
246,0.34752148,0.3457486,0.0017728744
247,0.34750697,0.3457453,0.001761695
248,0.34756055,0.34574386,0.001816668
249,0.34749788,0.34573877,0.0017591227
250,0.3475126,0.3457368,0.0017758127
251,0.34751338,0.34573784,0.0017755345
252,0.3474956,0.34573585,0.0017597403
253,0.3475413,0.34573358,0.0018077303
254,0.34749797,0.345738,0.0017599855
255,0.34751138,0.34573525,0.0017761238
256,0.34748572,0.34572625,0.0017594561
257,0.34748566,0.3457271,0.0017585879
258,0.3475259,0.3457307,0.0017952081
259,0.34749,0.3457312,0.001758815
260,0.34751683,0.3457302,0.001786636
261,0.34749046,0.34573072,0.0017597179
262,0.34752366,0.34572893,0.0017947309
263,0.34747788,0.34571993,0.0017579396
264,0.34749603,0.34572092,0.0017751002
265,0.34747386,0.34571692,0.0017569335
266,0.34750265,0.3457139,0.0017887276
267,0.3474763,0.3457167,0.0017595862
268,0.3474907,0.3457101,0.0017806066
269,0.3474693,0.3457102,0.0017591051
270,0.34750658,0.34571317,0.0017934147
271,0.34746277,0.34570467,0.0017581017
272,0.3474942,0.34571347,0.0017807598
273,0.3474682,0.34571022,0.0017579816
274,0.3474945,0.34570682,0.0017876925
275,0.34747532,0.34570196,0.0017733593
276,0.34752467,0.34571597,0.0018087227
277,0.3474947,0.34570426,0.001790454
278,0.34748927,0.34569973,0.0017895425
279,0.3474994,0.34570405,0.0017953512
280,0.34746632,0.34570554,0.0017607765
281,0.34750834,0.3457086,0.0017997365
282,0.34746373,0.34569767,0.0017660391
283,0.34746417,0.34569308,0.0017711029
284,0.34746844,0.3456907,0.0017777246
285,0.34744167,0.34568733,0.0017543625
286,0.34746006,0.3456955,0.0017645715
287,0.34745604,0.34569567,0.0017603667
288,0.34748533,0.34569156,0.0017937673
289,0.3474497,0.3456923,0.0017573923
290,0.3474408,0.3456892,0.0017516117
291,0.34745246,0.34568533,0.0017671387
292,0.34744254,0.34568518,0.0017573386
293,0.34744588,0.34568995,0.0017559162
294,0.3474497,0.34568915,0.0017605523
295,0.34744567,0.3456899,0.0017557669
296,0.3474718,0.3456832,0.0017886283
297,0.34744182,0.34568653,0.0017552862
298,0.34742507,0.34567857,0.0017465164
299,0.3474395,0.34568274,0.0017567712
300,0.34742996,0.34567848,0.0017514875
301,0.34742603,0.34567502,0.0017510246
302,0.3474318,0.34567398,0.0017578484
303,0.3474325,0.34567624,0.0017562384
304,0.34743235,0.34567112,0.0017612267
305,0.3474272,0.345672,0.001755182
306,0.3474273,0.3456683,0.0017590473
307,0.34742096,0.345666,0.0017549474
308,0.34742385,0.34566194,0.0017618879
309,0.34741616,0.3456605,0.0017556576
310,0.3474196,0.34566393,0.0017556527
311,0.34742063,0.345668,0.0017526677
312,0.34740672,0.34565768,0.001749039
313,0.34740698,0.34565508,0.0017519018
314,0.34740666,0.3456627,0.0017439437
315,0.34740707,0.34566322,0.001743857
316,0.34741062,0.3456647,0.0017459089
317,0.34740955,0.34566233,0.0017472238
318,0.34740803,0.34565803,0.0017499964
319,0.34740177,0.34565523,0.001746513
320,0.3474014,0.3456487,0.0017527081
321,0.3474011,0.3456547,0.0017464164
322,0.3473972,0.34564444,0.0017527577
323,0.34739414,0.34564754,0.001746589
324,0.3473846,0.34564504,0.0017395442
325,0.34746048,0.34564164,0.0018188292
326,0.347375,0.3456359,0.0017391362
327,0.34738314,0.34563565,0.0017474858
328,0.3473808,0.34563655,0.0017442399
329,0.34739432,0.34563324,0.0017610627
330,0.3473627,0.3456272,0.001735519
331,0.34737155,0.34563163,0.0017399138
332,0.3473708,0.34563196,0.0017388413
333,0.34738863,0.34563223,0.0017563803
334,0.34737003,0.34563002,0.001740003
335,0.34736636,0.34562686,0.0017395234
336,0.34735948,0.3456232,0.0017362736
337,0.34738672,0.34562454,0.001762207
338,0.34735912,0.34562197,0.001737142
339,0.34736237,0.34561682,0.0017455488
340,0.3473637,0.3456187,0.0017450328
341,0.34735706,0.34561938,0.0017376989
