,loss,residual_loss,bound_loss
347,21.90028,19.856182,2.0440962
348,21.842196,19.798126,2.0440657
349,21.78407,19.74004,2.044031
350,21.725912,19.68192,2.0439923
351,21.667723,19.623775,2.0439491
352,21.60951,19.565609,2.0439022
353,21.551275,19.507425,2.0438504
354,21.493027,19.449232,2.0437942
355,21.434765,19.391033,2.043732
356,21.376493,19.332829,2.0436647
357,21.318218,19.274624,2.043592
358,21.259945,19.21643,2.043513
359,21.201672,19.158245,2.0434277
360,21.143412,19.100075,2.0433357
361,21.085157,19.041922,2.0432374
362,21.02692,18.98379,2.0431314
363,20.968706,18.925688,2.0430188
364,20.910511,18.867613,2.0428975
365,20.852343,18.809576,2.0427685
366,20.794203,18.751574,2.0426304
367,20.736097,18.693613,2.0424845
368,20.678026,18.635696,2.0423286
369,20.619991,18.577827,2.0421634
370,20.562,18.520012,2.041988
371,20.504051,18.462246,2.0418026
372,20.446152,18.404545,2.0416067
373,20.388302,18.3469,2.0413995
374,20.330503,18.289324,2.041181
375,20.272758,18.231812,2.0409503
376,20.215076,18.174368,2.0407085
377,20.157454,18.117,2.040454
378,20.099894,18.059708,2.0401871
379,20.042402,18.002493,2.0399077
380,19.98498,17.945362,2.0396147
381,19.92763,17.888319,2.0393088
382,19.870354,17.831364,2.0389898
383,19.813158,17.774502,2.038657
384,19.756046,17.717735,2.038311
385,19.699018,17.661068,2.0379517
386,19.642082,17.604502,2.0375788
387,19.58524,17.548048,2.0371926
388,19.528496,17.491705,2.0367923
389,19.471859,17.435478,2.036379
390,19.415327,17.379375,2.0359538
391,19.358912,17.323397,2.035515
392,19.30261,17.267548,2.035064
393,19.246439,17.211836,2.0346003
394,19.190393,17.15627,2.0341249
395,19.134485,17.100847,2.0336385
396,19.07872,17.045582,2.0331402
397,19.023106,16.990475,2.0326307
398,18.96764,16.93553,2.0321112
399,18.912342,16.880758,2.0315807
400,18.857208,16.826168,2.0310407
401,18.802248,16.771759,2.03049
402,18.747467,16.717535,2.029929
403,18.69287,16.663511,2.0293593
404,18.638462,16.609684,2.0287797
405,18.584255,16.556065,2.0281897
406,18.530245,16.502655,2.02759
407,18.47644,16.449457,2.0269809
408,18.422844,16.396484,2.026361
409,18.369461,16.34373,2.0257316
410,18.316296,16.291206,2.0250905
411,18.26335,16.23891,2.0244393
412,18.210625,16.18685,2.023776
413,18.158127,16.135027,2.0231013
414,18.105854,16.083439,2.0224137
415,18.053808,16.032093,2.0217137
416,18.001993,15.980993,2.0210006
417,17.950407,15.930135,2.0202732
418,17.899052,15.879519,2.019532
419,17.847927,15.829152,2.0187764
420,17.797033,15.77903,2.0180042
421,17.74637,15.729154,2.0172162
422,17.695938,15.679524,2.0164123
423,17.645733,15.63014,2.0155919
424,17.595755,15.581001,2.0147529
425,17.546001,15.532107,2.0138965
426,17.496479,15.483458,2.013021
427,17.447176,15.435048,2.0121274
428,17.398098,15.386884,2.0112147
429,17.34924,15.338957,2.0102816
430,17.300594,15.291267,2.0093284
431,17.25217,15.243814,2.0083556
432,17.20396,15.196597,2.0073612
433,17.155962,15.149612,2.0063462
434,17.10817,15.102858,2.00531
435,17.060587,15.056333,2.0042524
436,17.013208,15.010035,2.0031724
437,16.96603,14.963957,2.002071
